HigherSeed,HigherSeedID,HigherSeedNum,LowerSeed,LowerSeedID,LowerSeedNum,Predictions,T1_OffRating,T2_OffRating,T1_DefRating,T2_DefRating,T1_tempo,T2_tempo,T1_fgEff,T2_fgEff,T1_ftRate,T2_ftRate,T1_wab,T2_wab,T1_talent,T2_talent,T1_sos,T2_sos,T1_Threepg,T2_Threepg,T1_FTPG,T2_FTPG,T1_PDiffPG,T2_PDiffPG,T1_effHeight,T2_effHeight,T1_var,T2_var,T1_threesShare,T2_threesShare,T1_recentPom,T2_recentPom,offRatingDiff,defRatingDiff,talentDiff,sosDiff,fgEffDiff,ftRateDiff,wabDiff,threepgDiff,ftpgDiff,pDiffpgDiff,tempoDiff,effHeightDiff,varDiff,threesShareDiff,recentPomDiff,offRating_x_tempo,talent_x_sos,defRating_x_tempo,Seed_Diff,T1_seed,T2_seed,historic_upset
Akron,1103,12,Queens NC,1474,15,,54.0,77.0,113.0,322.0,70.3,69.6,58.4623065401897,56.5947843530592,29.0564153769346,36.308926780341,-0.2,-7.0,12.8,9.008,11.162,14.561,10.875,10.151515151515152,13.6875,16.424242424242426,12.375,1.6666666666666667,77.931,80.782,77.931,80.782,45.1,46.8,0.0,-16.0,-23.0,-209.0,3.7920000000000016,-3.398999999999999,1.867522187130504,-7.252511403406398,6.8,0.7234848484848477,-2.7367424242424256,10.708333333333334,0.7000000000000028,-2.850999999999999,-2.850999999999999,-1.6999999999999957,16.0,-16.100000000000065,-12.889008000000002,-146.30000000000058,-3,12,15,0
Santa Clara,1365,10,Akron,1103,12,,23.0,54.0,82.0,113.0,69.2,70.3,54.622243078367,58.4623065401897,25.7625527921164,29.0564153769346,2.1,-0.2,20.016,12.8,24.151,11.162,10.121212121212121,10.875,12.303030303030303,13.6875,9.818181818181818,12.375,81.822,77.931,81.822,77.931,45.0,45.1,-3.0,0.0,-31.0,-31.0,7.2159999999999975,12.988999999999999,-3.8400634618227016,-3.2938625848182,2.3000000000000003,-0.7537878787878789,-1.3844696969696972,-2.5568181818181817,-1.0999999999999943,3.8910000000000053,3.8910000000000053,-0.10000000000000142,-3.0,34.099999999999824,93.72862399999995,34.099999999999824,-2,10,12,0
Akron,1103,12,Siena,1373,16,,54.0,210.0,113.0,175.0,70.3,64.6,58.4623065401897,50.557917109458,29.0564153769346,34.2189160467588,-0.2,-7.8,12.8,3.878,11.162,6.825,10.875,5.382352941176471,13.6875,14.558823529411764,12.375,4.852941176470588,77.931,79.979,77.931,79.979,45.1,31.9,0.0,14.0,-156.0,-62.0,8.922,4.337000000000001,7.9043894307316975,-5.162500669824201,7.6,5.492647058823529,-0.8713235294117645,7.522058823529412,5.700000000000003,-2.048000000000002,-2.048000000000002,13.200000000000003,-14.0,-889.2000000000005,38.694714000000005,-353.4000000000002,-4,12,16,0
SMU,1374,11,Akron,1103,12,,26.0,54.0,91.0,113.0,68.5,70.3,55.7460164171898,58.4623065401897,30.6132303235152,29.0564153769346,-0.02,-0.2,44.289,12.8,32.0,11.162,8.454545454545455,10.875,14.242424242424242,13.6875,6.606060606060606,12.375,82.065,77.931,82.065,77.931,36.0,45.1,6.0,0.0,-28.0,-22.0,31.489,20.838,-2.716290122999901,1.5568149465806016,0.18000000000000002,-2.420454545454545,0.5549242424242422,-5.768939393939394,-1.7999999999999972,4.134,4.134,-9.100000000000001,6.0,50.39999999999992,656.1677820000001,39.59999999999994,-1,11,12,0
South Florida,1378,11,Akron,1103,12,,61.0,54.0,40.0,113.0,71.5,70.3,51.1508325171401,58.4623065401897,41.2340842311459,29.0564153769346,-0.26,-0.2,30.828,12.8,18.197,11.162,9.53125,10.875,20.09375,13.6875,10.6875,12.375,79.722,77.931,79.722,77.931,43.8,45.1,-16.0,0.0,7.0,-73.0,18.028,7.034999999999998,-7.311474023049598,12.177668854211301,-0.06,-1.34375,6.40625,-1.6875,1.2000000000000028,1.7909999999999968,1.7909999999999968,-1.3000000000000043,-16.0,8.40000000000002,126.82697999999996,-87.60000000000021,-1,11,12,0
St John's,1385,5,Akron,1103,12,,44.0,54.0,12.0,113.0,69.6,70.3,51.0033444816054,58.4623065401897,41.9015766841854,29.0564153769346,7.3,-0.2,70.084,12.8,31.162,11.162,6.911764705882353,10.875,18.764705882352942,13.6875,11.588235294117647,12.375,80.478,77.931,80.478,77.931,33.8,45.1,0.0,0.0,-10.0,-101.0,57.284000000000006,20.0,-7.458962058584298,12.845161307250802,7.5,-3.9632352941176467,5.077205882352942,-0.7867647058823533,-0.7000000000000028,2.546999999999997,2.546999999999997,-11.300000000000004,0.0,7.000000000000028,1145.68,70.70000000000029,-7,5,12,0
St Louis,1387,9,Akron,1103,12,,51.0,54.0,42.0,113.0,71.0,70.3,59.7477666841829,58.4623065401897,34.6820809248555,29.0564153769346,1.9,-0.2,21.913,12.8,15.895,11.162,10.875,10.875,15.34375,13.6875,15.75,12.375,80.111,77.931,80.111,77.931,45.1,45.1,16.0,0.0,-3.0,-71.0,9.113,4.732999999999999,1.2854601439931983,5.6256655479208995,2.1,0.0,1.65625,3.375,0.7000000000000028,2.180000000000007,2.180000000000007,0.0,16.0,-2.1000000000000085,43.13182899999999,-49.7000000000002,-3,9,12,0
St Mary's CA,1388,7,Akron,1103,12,,43.0,54.0,19.0,113.0,65.2,70.3,53.0039303761931,58.4623065401897,35.8787198203257,29.0564153769346,4.0,-0.2,36.989,12.8,22.727,11.162,8.0,10.875,16.70967741935484,13.6875,12.32258064516129,12.375,82.369,77.931,82.369,77.931,36.1,45.1,-8.0,0.0,-11.0,-94.0,24.188999999999997,11.565,-5.458376163996604,6.822304443391101,4.2,-2.875,3.02217741935484,-0.052419354838709964,-5.099999999999994,4.438000000000002,4.438000000000002,-9.0,-8.0,56.09999999999994,279.74578499999996,479.39999999999947,-5,7,12,0
TCU,1395,9,Akron,1103,12,,81.0,54.0,22.0,113.0,67.7,70.3,50.9,58.4623065401897,38.7,29.0564153769346,2.4,-0.2,50.351,12.8,33.811,11.162,7.393939393939394,10.875,16.606060606060606,13.6875,6.242424242424242,12.375,79.205,77.931,79.205,77.931,36.9,45.1,-11.0,0.0,27.0,-91.0,37.551,22.649,-7.562306540189702,9.643584623065404,2.6,-3.4810606060606064,2.9185606060606055,-6.132575757575758,-2.5999999999999943,1.274000000000001,1.274000000000001,-8.200000000000003,-11.0,-70.19999999999985,850.492599,236.59999999999948,-3,9,12,0
Tennessee,1397,6,Akron,1103,12,,37.0,54.0,15.0,113.0,65.0,70.3,51.5617253346554,58.4623065401897,38.7208725830441,29.0564153769346,4.1,-0.2,59.748,12.8,38.555,11.162,6.484848484848484,10.875,16.424242424242426,13.6875,10.090909090909092,12.375,82.266,77.931,82.266,77.931,31.7,45.1,-2.0,0.0,-17.0,-98.0,46.94799999999999,27.393,-6.900581205534301,9.6644572061095,4.3,-4.390151515151516,2.7367424242424256,-2.2840909090909083,-5.299999999999997,4.335000000000008,4.335000000000008,-13.400000000000002,-2.0,90.09999999999995,1286.0465639999998,519.3999999999997,-6,6,12,0
Akron,1103,12,Tennessee St,1398,15,,54.0,173.0,113.0,212.0,70.3,70.2,58.4623065401897,50.1111111111111,29.0564153769346,33.5,-0.2,-5.7,12.8,3.291,11.162,8.742,10.875,6.413793103448276,13.6875,15.862068965517242,12.375,4.137931034482759,77.931,79.55,77.931,79.55,45.1,30.7,0.0,-65.0,-119.0,-99.0,9.509,2.42,8.3511954290786,-4.4435846230654015,5.5,4.461206896551724,-2.174568965517242,8.237068965517242,0.09999999999999432,-1.6189999999999998,-1.6189999999999998,14.400000000000002,65.0,-11.899999999999324,23.01178,-9.899999999999437,-3,12,15,0
Texas,1400,11,Akron,1103,12,,13.0,54.0,112.0,113.0,66.9,70.3,54.2202347680268,58.4623065401897,46.1710452766909,29.0564153769346,-0.21,-0.2,55.968,12.8,37.671,11.162,7.290322580645161,10.875,20.06451612903226,13.6875,5.870967741935484,12.375,81.402,77.931,81.402,77.931,36.2,45.1,3.0,0.0,-41.0,-1.0,43.168000000000006,26.509,-4.242071772162902,17.1146298997563,-0.009999999999999981,-3.584677419354839,6.37701612903226,-6.504032258064516,-3.3999999999999915,3.4710000000000036,3.4710000000000036,-8.899999999999999,3.0,139.39999999999964,1144.3405120000002,3.3999999999999915,-1,11,12,0
Texas A&M,1401,10,Akron,1103,12,,49.0,54.0,41.0,113.0,70.5,70.3,54.1888619854722,58.4623065401897,37.3849878934625,29.0564153769346,1.6,-0.2,29.541,12.8,32.472,11.162,10.8125,10.875,17.78125,13.6875,8.15625,12.375,80.342,77.931,80.342,77.931,46.3,45.1,6.0,0.0,-5.0,-72.0,16.741,21.310000000000002,-4.2734445547175,8.328572516527903,1.8,-0.0625,4.09375,-4.21875,0.20000000000000284,2.4110000000000014,2.4110000000000014,1.1999999999999957,6.0,-1.0000000000000142,356.75071,-14.400000000000205,-2,10,12,0
Texas Tech,1403,5,Akron,1103,12,,12.0,54.0,33.0,113.0,66.2,70.3,56.1955965181772,58.4623065401897,27.0865335381464,29.0564153769346,5.0,-0.2,41.675,12.8,40.139,11.162,11.53125,10.875,11.8125,13.6875,7.78125,12.375,79.481,77.931,79.481,77.931,48.0,45.1,-1.0,0.0,-42.0,-80.0,28.874999999999996,28.977000000000004,-2.2667100220125036,-1.9698818387881971,5.2,0.65625,-1.875,-4.59375,-4.099999999999994,1.5499999999999972,1.5499999999999972,2.8999999999999986,-1.0,172.19999999999976,836.710875,327.99999999999955,-7,5,12,0
Akron,1103,12,Troy,1407,13,,54.0,141.0,113.0,166.0,70.3,64.9,58.4623065401897,51.8827326519634,29.0564153769346,36.3098440021517,-0.2,-6.2,12.8,0.2,11.162,11.323,10.875,9.064516129032258,13.6875,16.06451612903226,12.375,3.806451612903226,77.931,80.428,77.931,80.428,45.1,45.6,0.0,19.0,-87.0,-53.0,12.600000000000001,-0.1609999999999996,6.5795738882262995,-7.253428625217101,6.0,1.810483870967742,-2.37701612903226,8.568548387096774,5.3999999999999915,-2.497,-2.497,-0.5,-19.0,-469.7999999999993,-2.028599999999995,-286.19999999999953,-1,12,13,0
UCF,1416,10,Akron,1103,12,,40.0,54.0,101.0,113.0,69.2,70.3,52.8259791769955,58.4623065401897,30.8378780366881,29.0564153769346,2.1,-0.2,42.096,12.8,33.921,11.162,7.84375,10.875,14.375,13.6875,2.5,12.375,82.08,77.931,82.08,77.931,34.4,45.1,4.0,0.0,-14.0,-12.0,29.295999999999996,22.759,-5.636327363194198,1.781462659753501,2.3000000000000003,-3.03125,0.6875,-9.875,-1.0999999999999943,4.149000000000001,4.149000000000001,-10.700000000000003,4.0,15.39999999999992,666.7476639999999,13.199999999999932,-2,10,12,0
UCLA,1417,7,Akron,1103,12,,22.0,54.0,53.0,113.0,64.6,70.3,53.9314516129032,58.4623065401897,33.0645161290323,29.0564153769346,3.6,-0.2,70.281,12.8,36.27,11.162,8.0,10.875,14.794117647058824,13.6875,6.735294117647059,12.375,81.299,77.931,81.299,77.931,35.9,45.1,-12.0,0.0,-32.0,-60.0,57.48100000000001,25.108000000000004,-4.530854927286498,4.0081007520977,3.8000000000000003,-2.875,1.1066176470588243,-5.639705882352941,-5.700000000000003,3.368000000000009,3.368000000000009,-9.200000000000003,-12.0,182.4000000000001,1443.2329480000005,342.00000000000017,-5,7,12,0
Akron,1103,12,UMBC,1420,16,,54.0,183.0,113.0,192.0,70.3,66.2,58.4623065401897,53.9279385705848,29.0564153769346,33.7861783815712,-0.2,-5.1,12.8,7.798,11.162,7.273,10.875,7.866666666666666,13.6875,14.566666666666666,12.375,7.466666666666667,77.931,79.569,77.931,79.569,45.1,38.8,0.0,-75.0,-129.0,-79.0,5.002000000000001,3.889000000000001,4.534367969604901,-4.729763004636599,4.8999999999999995,3.0083333333333337,-0.8791666666666664,4.908333333333333,4.099999999999994,-1.6380000000000052,-1.6380000000000052,6.300000000000004,75.0,-528.8999999999993,19.45277800000001,-323.8999999999995,-4,12,16,0
Utah St,1429,9,Akron,1103,12,,28.0,54.0,45.0,113.0,67.7,70.3,56.5988523735003,58.4623065401897,38.7063119457486,29.0564153769346,4.0,-0.2,26.458,12.8,23.033,11.162,8.303030303030303,10.875,15.878787878787879,13.6875,10.848484848484848,12.375,80.956,77.931,80.956,77.931,40.7,45.1,4.0,0.0,-26.0,-68.0,13.657999999999998,11.871,-1.863454166689401,9.649896568814004,4.2,-2.5719696969696972,2.191287878787879,-1.5265151515151523,-2.5999999999999943,3.0250000000000057,3.0250000000000057,-4.399999999999999,4.0,67.59999999999985,162.13411799999997,176.7999999999996,-3,9,12,0
Vanderbilt,1435,5,Akron,1103,12,,7.0,54.0,31.0,113.0,68.8,70.3,55.5968301139178,58.4623065401897,38.6825160970778,29.0564153769346,7.3,-0.2,35.964,12.8,37.121,11.162,9.5,10.875,18.558823529411764,13.6875,11.147058823529411,12.375,79.921,77.931,79.921,77.931,43.6,45.1,-3.0,0.0,-47.0,-82.0,23.163999999999998,25.959000000000003,-2.865476426271904,9.626100720143203,7.5,-1.375,4.8713235294117645,-1.2279411764705888,-1.5,1.990000000000009,1.990000000000009,-1.5,-3.0,70.5,601.3142760000001,123.0,-7,5,12,0
VCU,1433,11,Akron,1103,12,,46.0,54.0,60.0,113.0,68.5,70.3,54.1992696922274,58.4623065401897,44.0271257172666,29.0564153769346,1.7,-0.2,21.117,12.8,19.63,11.162,9.323529411764707,10.875,18.764705882352942,13.6875,10.088235294117647,12.375,80.893,77.931,80.893,77.931,43.8,45.1,0.0,0.0,-8.0,-53.0,8.317,8.467999999999998,-4.263036847962297,14.970710340332001,1.9,-1.5514705882352935,5.077205882352942,-2.2867647058823533,-1.7999999999999972,2.9620000000000033,2.9620000000000033,-1.3000000000000043,0.0,14.399999999999977,70.42835599999998,95.39999999999985,-1,11,12,0
Villanova,1437,8,Akron,1103,12,,41.0,54.0,35.0,113.0,65.2,70.3,53.7133891213389,58.4623065401897,31.2761506276151,29.0564153769346,3.9,-0.2,63.75,12.8,30.123,11.162,9.625,10.875,12.96875,13.6875,6.375,12.375,80.705,77.931,80.705,77.931,45.7,45.1,5.0,0.0,-13.0,-78.0,50.95,18.961,-4.748917418850802,2.2197352506805004,4.1,-1.25,-0.71875,-6.0,-5.099999999999994,2.774000000000001,2.774000000000001,0.6000000000000014,5.0,66.29999999999993,966.06295,397.79999999999956,-4,8,12,0
Virginia,1438,3,Akron,1103,12,,27.0,54.0,16.0,113.0,65.7,70.3,54.6426835196889,58.4623065401897,33.0578512396694,29.0564153769346,7.8,-0.2,53.814,12.8,30.582,11.162,10.117647058823529,10.875,14.529411764705882,13.6875,12.235294117647058,12.375,82.109,77.931,82.109,77.931,46.5,45.1,-2.0,0.0,-27.0,-97.0,41.013999999999996,19.42,-3.8196230205007993,4.001435862734798,8.0,-0.757352941176471,0.8419117647058822,-0.139705882352942,-4.599999999999994,4.177999999999997,4.177999999999997,1.3999999999999986,-2.0,124.19999999999985,796.49188,446.1999999999995,-9,3,12,0
Wisconsin,1458,5,Akron,1103,12,,11.0,54.0,51.0,113.0,68.7,70.3,54.4634377967711,58.4623065401897,31.9088319088319,29.0564153769346,5.4,-0.2,38.623,12.8,38.176,11.162,11.764705882352942,10.875,15.529411764705882,13.6875,7.088235294117647,12.375,82.484,77.931,82.484,77.931,52.6,45.1,-18.0,0.0,-43.0,-62.0,25.822999999999997,27.014000000000003,-3.9988687434185977,2.852416531897301,5.6000000000000005,0.889705882352942,1.8419117647058822,-5.286764705882353,-1.5999999999999943,4.552999999999997,4.552999999999997,7.5,-18.0,68.79999999999976,697.582522,99.19999999999965,-7,5,12,0
Akron,1103,12,Wright St,1460,14,,54.0,117.0,113.0,193.0,70.3,67.2,58.4623065401897,54.4212218649518,29.0564153769346,37.9957127545552,-0.2,-6.6,12.8,0.2,11.162,9.832,10.875,7.09375,13.6875,16.5,12.375,4.5625,77.931,79.547,77.931,79.547,45.1,33.7,0.0,1.0,-63.0,-80.0,12.600000000000001,1.33,4.041084675237904,-8.939297377620601,6.3999999999999995,3.78125,-2.8125,7.8125,3.0999999999999943,-1.6159999999999997,-1.6159999999999997,11.399999999999999,-1.0,-195.29999999999964,16.758000000000003,-247.99999999999955,-2,12,14,0
Arizona,1112,1,Alabama,1104,4,,5.0,3.0,3.0,67.0,69.8,73.1,55.0507491541808,55.3842504743833,42.8709521507975,37.1916508538899,13.7,6.5,73.506,73.555,38.751,40.729,5.882352941176471,12.65625,19.147058823529413,18.75,17.352941176470587,8.25,81.866,81.103,81.866,81.103,26.8,53.7,1.0,-3.0,2.0,-64.0,-0.049000000000006594,-1.9780000000000015,-0.333501320202501,5.679301296907603,7.199999999999999,-6.773897058823529,0.397058823529413,9.102941176470587,-3.299999999999997,0.7630000000000052,0.7630000000000052,-26.900000000000002,4.0,-6.599999999999994,0.09692200000001312,211.19999999999982,-3,1,4,0
Alabama,1104,4,Arkansas,1116,4,,3.0,6.0,67.0,48.0,73.1,71.0,55.3842504743833,56.2617702448211,37.1916508538899,36.6760828625235,6.5,7.5,73.555,80.525,40.729,38.371,12.65625,8.323529411764707,18.75,17.441176470588236,8.25,9.852941176470589,81.103,81.43,81.103,81.43,53.7,33.4,-3.0,-5.0,-3.0,19.0,-6.969999999999999,2.357999999999997,-0.8775197704378002,0.515567991366396,-1.0,4.3327205882352935,1.3088235294117645,-1.6029411764705888,2.0999999999999943,-0.3270000000000124,-0.3270000000000124,20.300000000000004,2.0,-6.299999999999983,-16.435259999999975,39.89999999999989,0,4,4,0
Alabama,1104,4,BYU,1140,6,,3.0,10.0,67.0,57.0,73.1,69.9,55.3842504743833,54.6528105810109,37.1916508538899,34.1521020311762,6.5,4.5,73.555,48.949,40.729,38.234,12.65625,8.647058823529411,18.75,15.852941176470589,8.25,8.588235294117647,81.103,80.916,81.103,80.916,53.7,39.8,-3.0,1.0,-7.0,10.0,24.60600000000001,2.4949999999999974,0.7314398933724036,3.039548822713698,2.0,4.009191176470589,2.8970588235294112,-0.33823529411764675,3.1999999999999886,0.1869999999999976,0.1869999999999976,13.900000000000006,-4.0,-22.39999999999992,61.39196999999996,31.999999999999886,-2,4,6,0
Alabama,1104,4,Cal Baptist,1465,13,,3.0,191.0,67.0,50.0,73.1,65.8,55.3842504743833,48.5947879407256,37.1916508538899,36.1267245784364,6.5,-2.3,73.555,1.476,40.729,12.593,12.65625,6.424242424242424,18.75,15.393939393939394,8.25,5.454545454545454,81.103,81.394,81.103,81.394,53.7,32.1,-3.0,-17.0,-188.0,17.0,72.07900000000001,28.136,6.789462533657698,1.0649262754534945,8.8,6.232007575757576,3.3560606060606055,2.795454545454546,7.299999999999997,-0.291000000000011,-0.291000000000011,21.6,14.0,-1372.3999999999994,2028.014744,124.09999999999995,-9,4,13,0
Alabama,1104,4,Clemson,1155,8,,3.0,71.0,67.0,20.0,73.1,64.2,55.3842504743833,52.6219192448873,37.1916508538899,37.1263765076036,6.5,3.2,73.555,43.89,40.729,31.538,12.65625,8.205882352941176,18.75,15.117647058823529,8.25,7.411764705882353,81.103,81.538,81.103,81.538,53.7,42.9,-3.0,7.0,-68.0,47.0,29.665000000000006,9.190999999999999,2.7623312294959987,0.06527434628629436,3.3,4.450367647058824,3.632352941176471,0.8382352941176467,8.899999999999991,-0.4350000000000023,-0.4350000000000023,10.800000000000004,-10.0,-605.1999999999994,272.65101500000003,418.2999999999996,-4,4,8,0
Connecticut,1163,2,Alabama,1104,4,,30.0,3.0,11.0,67.0,64.4,73.1,55.3410230692076,55.3842504743833,29.9899699097292,37.1916508538899,8.8,6.5,84.266,73.555,33.294,40.729,8.323529411764707,12.65625,12.588235294117647,18.75,12.382352941176471,8.25,81.367,81.103,81.367,81.103,40.3,53.7,4.0,-3.0,27.0,-56.0,10.710999999999999,-7.435000000000002,-0.04322740517569912,-7.201680944160696,2.3000000000000007,-4.3327205882352935,-6.161764705882353,4.132352941176471,-8.699999999999989,0.26400000000001,0.26400000000001,-13.400000000000006,7.0,-234.8999999999997,-79.63628500000002,487.19999999999936,-2,2,4,0
Duke,1181,1,Alabama,1104,4,,4.0,3.0,2.0,67.0,65.3,73.1,56.7724068479355,55.3842504743833,37.7643504531722,37.1916508538899,13.7,6.5,91.161,73.555,38.433,40.729,9.088235294117647,12.65625,15.970588235294118,18.75,19.147058823529413,8.25,81.378,81.103,81.378,81.103,44.4,53.7,-2.0,-3.0,1.0,-65.0,17.605999999999995,-2.2959999999999994,1.3881563735521993,0.5726995992823021,7.199999999999999,-3.5680147058823533,-2.7794117647058822,10.897058823529413,-7.799999999999997,0.2750000000000057,0.2750000000000057,-9.300000000000004,1.0,-7.799999999999997,-40.423375999999976,506.99999999999983,-3,1,4,0
Florida,1196,1,Alabama,1104,4,,9.0,3.0,6.0,67.0,70.5,73.1,53.5546139359699,55.3842504743833,39.0772128060264,37.1916508538899,8.5,6.5,41.689,73.555,39.255,40.729,7.363636363636363,12.65625,17.848484848484848,18.75,14.787878787878787,8.25,83.084,81.103,83.084,81.103,37.1,53.7,-3.0,-3.0,6.0,-61.0,-31.866000000000007,-1.4739999999999966,-1.8296365384134035,1.8855619521365057,2.0,-5.292613636363637,-0.9015151515151523,6.537878787878787,-2.5999999999999943,1.9810000000000088,1.9810000000000088,-16.6,0.0,-15.599999999999966,46.97048399999991,158.59999999999965,-3,1,4,0
Alabama,1104,4,Furman,1202,15,,3.0,200.0,67.0,181.0,73.1,65.9,55.3842504743833,54.7929665343165,37.1916508538899,32.1043675553035,6.5,-8.7,73.555,11.546,40.729,7.376,12.65625,8.774193548387096,18.75,12.741935483870968,8.25,2.903225806451613,81.103,81.426,81.103,81.426,53.7,46.3,-3.0,2.0,-197.0,-114.0,62.00900000000001,33.353,0.591283940066802,5.087283298586399,15.2,3.882056451612904,6.008064516129032,5.346774193548387,7.199999999999989,-0.3230000000000075,-0.3230000000000075,7.400000000000006,-5.0,-1418.3999999999978,2068.1861770000005,-820.7999999999987,-11,4,15,0
Alabama,1104,4,Georgia,1208,8,,3.0,16.0,67.0,80.0,73.1,71.4,55.3842504743833,54.6018121125417,37.1916508538899,36.9575584167859,6.5,2.6,73.555,61.02,40.729,32.391,12.65625,9.8125,18.75,18.25,8.25,10.65625,81.103,81.51,81.103,81.51,53.7,43.9,-3.0,-5.0,-13.0,-13.0,12.535000000000004,8.338000000000001,0.7824383618415993,0.23409243710399608,3.9,2.84375,0.5,-2.40625,1.6999999999999886,-0.4070000000000107,-0.4070000000000107,9.800000000000004,2.0,-22.099999999999852,104.51683000000004,-22.099999999999852,-4,4,8,0
Gonzaga,1211,3,Alabama,1104,4,,29.0,3.0,9.0,67.0,68.6,73.1,56.2619502868069,55.3842504743833,31.1185468451243,37.1916508538899,7.4,6.5,36.781,73.555,24.986,40.729,6.666666666666667,12.65625,13.787878787878787,18.75,19.12121212121212,8.25,80.557,81.103,80.557,81.103,31.0,53.7,-2.0,-3.0,26.0,-58.0,-36.77400000000001,-15.742999999999999,0.8776998124236002,-6.073104008765597,0.9000000000000004,-5.989583333333333,-4.962121212121213,10.871212121212121,-4.5,-0.5459999999999923,-0.5459999999999923,-22.700000000000003,1.0,-117.0,578.9330820000001,261.0,-1,3,4,0
Alabama,1104,4,Hawaii,1218,13,,3.0,211.0,67.0,43.0,73.1,69.7,55.3842504743833,51.9759450171821,37.1916508538899,42.4398625429553,6.5,-3.7,73.555,9.248,40.729,10.053,12.65625,7.3,18.75,18.233333333333334,8.25,8.433333333333334,81.103,81.581,81.103,81.581,53.7,39.7,-3.0,12.0,-208.0,24.0,64.307,30.676,3.4083054572012017,-5.2482116890654,10.2,5.35625,0.5166666666666657,-0.18333333333333357,3.3999999999999915,-0.47800000000000864,-0.47800000000000864,14.0,-15.0,-707.1999999999982,1972.681532,81.5999999999998,-9,4,13,0
Alabama,1104,4,High Point,1219,12,,3.0,66.0,67.0,161.0,73.1,69.9,55.3842504743833,54.7179757511861,37.1916508538899,42.9098576700053,6.5,-1.4,73.555,13.909,40.729,5.665,12.65625,9.03225806451613,18.75,19.483870967741936,8.25,14.64516129032258,81.103,79.626,81.103,79.626,53.7,42.9,-3.0,-5.0,-63.0,-94.0,59.64600000000001,35.064,0.6662747231971977,-5.718206816115405,7.9,3.62399193548387,-0.7338709677419359,-6.39516129032258,3.1999999999999886,1.4769999999999897,1.4769999999999897,10.800000000000004,2.0,-201.59999999999928,2091.427344,-300.79999999999893,-8,4,12,0
Alabama,1104,4,Hofstra,1220,13,,3.0,89.0,67.0,95.0,73.1,64.7,55.3842504743833,51.4721627408994,37.1916508538899,32.4946466809422,6.5,-4.7,73.555,0.2,40.729,11.966,12.65625,9.28125,18.75,14.40625,8.25,6.9375,81.103,81.178,81.103,81.178,53.7,43.1,-3.0,-16.0,-86.0,-28.0,73.355,28.762999999999998,3.912087733483901,4.697004172947693,11.2,3.375,4.34375,1.3125,8.399999999999991,-0.07500000000000284,-0.07500000000000284,10.600000000000001,13.0,-722.3999999999993,2109.909865,-235.19999999999976,-9,4,13,0
